ccmaName,ccbaMnm1,longtitude,latitude
보물,정조 필 국화도,126.9985492,37.5592488
보물,월인석보 권1~2,126.9392612,37.551191
보물,"월인석보 권7, 8",126.9985492,37.5592488
보물,"월인석보 권9, 10",126.974851135691,37.576571075929
보물,"월인석보 권13, 14",126.9384179,37.5655342
보물,월인석보 권21,126.9654442,37.5384272
보물,월인석보 권22,126.9793579,37.5729503
보물,월인석보 권23,126.9793579,37.5729503
보물,월인석보 권20,126.974851135691,37.576571075929
보물,서울 경국사 목각아미타여래설법상,127.0182146,37.589116
보물,감지은니 대방광불화엄경 정원본 권34,126.9183525,37.4810717
보물,감지금니 대방광불화엄경입불사의해탈경계보현행원품,126.9183525,37.4810717
보물,상지금니 대방광원각수다라요의경,126.9183525,37.4810717
보물,감지은니 대방광불화엄경 주본 권37,126.9183525,37.4810717
보물,감지은니 대방광불화엄경 주본 권5~6,126.9183525,37.4810717
보물,감지금니 대불정여래밀인수증요의제보살만행수능엄경 권7,126.9183525,37.4810717
보물,남명천화상송증도가(1984),126.9793579,37.5729503
보물,대불정여래밀인수증요의제보살만행수능엄경(1984),126.980350241652,37.5240413763397
보물,"대불정여래밀인수증요의제보살만행수능엄경(언해) 권2, 5",126.952103133088,37.4593849410505
보물,"대불정여래밀인수증요의제보살만행수능엄경(언해) 권7, 8",126.9985492,37.5592488
보물,"대불정여래밀인수증요의제보살만행수능엄경(언해) 권7,8,9,10",127.0434707,37.5905477
보물,대불정여래밀인수증요의제보살만행수능엄경(언해),126.95045327355,37.4623506678375
보물,몽산화상법어약록(언해)(1984-3),127.0400189,37.5743682
보물,목우자수심결(언해)(1984),126.95045327355,37.4623506678375
보물,반야바라밀다심경약소(언해),126.95045327355,37.4623506678375
보물,"금강경삼가해 권1, 5",127.0434707,37.5905477
보물,"금강경삼가해 권2, 3, 4, 5",126.95045327355,37.4623506678375
보물,선종영가집(언해)(1984),126.9985492,37.5592488
보물,환두대도,126.9654442,37.5384272
보물,금동 자물쇠 일괄,126.9961867,37.5365283
보물,청동 은입사 포류수금문 향완,126.9961867,37.5365283
보물,금동여래입상(1984),126.9961867,37.5365283
보물,금동보살입상(1984),126.9961867,37.5365283
보물,금동용두토수,126.9961867,37.5365283
보물,김홍도 필 병진년 화첩,126.9961867,37.5365283
보물,김시 필 동자견려도,126.9961867,37.5365283
보물,지장도,126.9961867,37.5365283
보물,백자 청화운룡문 병(1984-1),126.9654442,37.5384272
보물,분청사기 철화어문 항아리,126.9961867,37.5365283
보물,백자 청화잉어문 항아리,126.9961867,37.5365283
보물,청자 쌍사자형 베개,126.9654442,37.5384272
보물,백자 반합,126.9183525,37.4810717
보물,백자 상감모란문 병,126.9183525,37.4810717
보물,금동탄생불입상,126.9183525,37.4810717
보물,경복궁 자경전,126.978080939393,37.5803189272242
보물,경복궁 자경전 십장생굴뚝,126.978108635419,37.5804666271064
보물,경복궁 아미산 굴뚝,126.976924,37.580105
보물,경복궁 근정문 및 행각,126.976910,37.577595
보물,창덕궁 인정문,126.991158,37.578691
보물,창덕궁 선정전,126.991697,37.579504
보물,창덕궁 희정당,126.992224,37.579557
보물,창덕궁 대조전,126.992345,37.580006
보물,창덕궁 선원전,126.990135983938,37.5796338666241
보물,창경궁 통명전,126.993716,37.579523
보물,덕수궁 중화전 및 중화문,126.974735,37.565468
보물,덕수궁 함녕전,126.975873,37.565806
보물,종묘 영녕전,126.992656,37.575844
보물,복각천상열차분야지도 각석,126.974851135691,37.576571075929
보물,서울 청계천 수표,127.04385202356,37.5906146928496
보물,신법 지평일구(1985-1),126.974851135691,37.576571075929
보물,신법 지평일구(1985-2),126.974851135691,37.576571075929
보물,간평일구·혼개일구,126.974851135691,37.576571075929
보물,대구 선화당 측우대,126.9173096,37.4937495
보물,관상감 측우대,126.9173096,37.4937495
보물,창덕궁 측우대,126.974851135691,37.576571075929
보물,앙부일구,126.974851135691,37.576571075929
보물,창경궁 풍기대,126.994527798623,37.5799879805638
보물,경복궁 풍기대,126.976951628204,37.5806222344796
보물,곤여만국전도,126.952266653569,37.464530488163
보물,대동여지도(1985),127.0212051,37.5922154
보물,대동여지도(2002),126.970428789102,37.5701486421235
보물,대동여지도(2008),126.95045327355,37.4623506678375
보물,창경궁 관천대,126.994938137596,37.5774924119084
보물,휴대용 앙부일구,126.980350241652,37.5240413763397
보물,수선전도 목판,127.0191316,37.5888032
보물,세총통,127.0905897,37.6233586
보물,차승자총통,126.952266653569,37.464530488163
보물,소총통,126.974851135691,37.576571075929
보물,비격진천뢰,126.974851135691,37.576571075929
보물,금고,127.0905897,37.6233586
보물,민간 목활자 및 인쇄용구,127.00303781214,37.4974828311898
보물,이기룡 필 남지기로회도,126.952266653569,37.464530488163
보물,독서당계회도,126.952266653569,37.464530488163
보물,성세창 제시 미원계회도,126.980350241652,37.5240413763397
보물,성세창 제시 하관계회도,126.980350241652,37.5240413763397
보물,호조낭관계회도,126.980350241652,37.5240413763397
보물,연정계회도,126.980350241652,37.5240413763397
보물,금강반야바라밀경(1986),126.9793579,37.5729503
보물,곤여전도 목판,126.952266653569,37.464530488163
보물,지구의,126.9521283,37.5073799
보물,황자총통,126.980350241652,37.5240413763397
보물,감지금니 대반야바라밀다경 권175,126.9654442,37.5384272
보물,조흡 고신왕지(1986-1),126.980350241652,37.5240413763397
보물,청자 상감매죽학문 매병(1986),126.980350241652,37.5240413763397
보물,고대 그리스 청동 투구,126.980350241652,37.5240413763397
보물,남양주 봉인사 부도암지 사리탑 및 사리장엄구,126.980350241652,37.5240413763397
보물,기사계첩,126.980350241652,37.5240413763397
보물,영조어진,126.974851135691,37.576571075929
보물,예념미타도량참법,126.980350241652,37.5240413763397
보물,묘법연화경 권5~7(1988-1),126.980350241652,37.5240413763397
보물,상설고문진보대전전집 권7~8,126.980350241652,37.5240413763397
보물,묘법연화경 권3,126.9654442,37.5384272
보물,재조본 유가사지론 권64,126.980350241652,37.5240413763397
보물,"대방광원각수다라요의경(언해) 권상1의1, 2의1~3, 권하1의1~2, 2의2~3",126.980350241652,37.5240413763397
보물,묘법연화경 권5~7(1988-2),126.980350241652,37.5240413763397
보물,재조본 유가사지론 권55,126.980350241652,37.5240413763397
보물,"대불정여래밀인수증요의제보살만행수능엄경(언해) 권4, 7, 8",126.970428789102,37.5701486421235
보물,금강반야바라밀경(1988),126.970428789102,37.5701486421235
보물,삼십분공덕소경,126.970428789102,37.5701486421235
보물,상지은니 묘법연화경 권5~6,126.980350241652,37.5240413763397
보물,서울 승가사 석조승가대사좌상,126.959868538,37.6269881504
보물,능성 쌍봉사 감역교지,126.9985492,37.5592488
보물,청자 상감동채연화당초용문 병,126.9183525,37.4810717
보물,청자 음각‘상약국’명 운룡문 합,126.980350241652,37.5240413763397
보물,청자 복숭아모양 연적,126.9961867,37.5365283
보물,청자 구룡형뚜껑 향로,126.9961867,37.5365283
보물,청자 음각연화당초문 항아리,126.9961867,37.5365283
보물,청자 양각연지어문 화형 접시,126.9654442,37.5384272
보물,청자 음각운문 병,126.9654442,37.5384272
보물,청자 상감앵무문 표주박모양 주전자,126.9654442,37.5384272
보물,청자 음각국화당초문 완,126.9654442,37.5384272
보물,청자 철채양각연판문 병,126.9654442,37.5384272
보물,청자 상감모란문 발우 및 접시,126.9654442,37.5384272
보물,신해생갑회지도,126.980350241652,37.5240413763397
보물,화개현구장도,126.980350241652,37.5240413763397
보물,금동대세지보살좌상,126.9183525,37.4810717
보물,지장시왕도(1990),126.9183525,37.4810717
보물,백자 병,126.980350241652,37.5240413763397
보물,백자 태항아리,126.9183525,37.4810717
보물,백자 청화철화삼산뇌문 산뢰,126.9961867,37.5365283
보물,백자 청화 ‘망우대’명 초충문 접시,126.9961867,37.5365283
보물,백자 청화칠보난초문 병,126.980350241652,37.5240413763397
보물,백자 청화초화문 필통,126.9961867,37.5365283
보물,백자 철화끈무늬 병,126.980350241652,37.5240413763397
보물,백자 철채 뿔잔,126.980350241652,37.5240413763397
보물,분청사기 철화당초문 장군,126.9183525,37.4810717
보물,백자 청화운룡문 항아리,126.9654442,37.5384272
보물,백자 청화화조문 팔각통형 병,126.9654442,37.5384272
보물,분청사기 상감연화당초문 병,126.980350241652,37.5240413763397
보물,분청사기 상감모란당초문 유개항아리,126.9183525,37.4810717
보물,분청사기 음각수조문 편병,126.9961867,37.5365283
보물,분청사기 박지모란문 장군,126.9961867,37.5365283
보물,청자 유개항아리,126.9183525,37.4810717
보물,초조본 불설우바새오계상경,126.9183525,37.4810717
보물,초조본 아비담팔건도론 권24,126.9183525,37.4810717
보물,초조본 아비달마식신족론 권13,126.9183525,37.4810717
보물,초조본 아비담비바사론 권16,126.9183525,37.4810717
보물,김천리 개국원종공신녹권,126.9793579,37.5729503
보물,"근사록 권1~3, 9~14",126.9654074,37.5452662
보물,근사록(2006),126.974851135691,37.576571075929
보물,한호 필적 - 석봉진적첩,126.980350241652,37.5240413763397
보물,한호 필적 - 석봉한호해서첩,126.970428789102,37.5701486421235
보물,홍무예제,126.980350241652,37.5240413763397
보물,대방광원각약소주경 권상(1991),126.980350241652,37.5240413763397
보물,묘법연화경(1991),126.980350241652,37.5240413763397
보물,금강반야바라밀경(1991),126.980350241652,37.5240413763397
보물,대방광불화엄경 정원본 권20,126.980350241652,37.5240413763397
보물,안중근의사유묵,127.0050436,37.5444346
보물,동의보감,126.9516133,37.4784063
보물,벽역신방,126.95045327355,37.4623506678375
보물,신찬벽온방(1991-1),126.95045327355,37.4623506678375
보물,신찬벽온방(2006),126.851048561708,37.5678569845314
보물,동인지문오칠 권7~9,126.9793579,37.5729503
보물,권근 응제시주(1991),126.9793579,37.5729503
보물,불과환오선사벽암록,126.9793579,37.5729503
보물,염제신 초상,126.980350241652,37.5240413763397
보물,감지은니 미륵삼부경,126.9183525,37.4810717
보물,감지금니 미륵하생경,126.9183525,37.4810717
보물,상지은니 불설보우경 권2,126.9183525,37.4810717
보물,상지은니 대반야바라밀다경 권305,126.9183525,37.4810717
보물,상지은니 대지도론 권28,126.9183525,37.4810717
보물,감지은니 대방광불화엄경 진본 권13,126.9183525,37.4810717
보물,지장보살본원경(1991),126.9183525,37.4810717
보물,수륙무차평등재의촬요,126.9183525,37.4810717
